,Date,Open,High,Low,Close,Adj Close,Volume
992,2020-02-24,0.32,0.32,0.29,0.31,0.31,13010000
993,2020-02-25,0.3,0.33,0.28,0.31,0.31,14894900
994,2020-02-26,0.3,0.37,0.29,0.33,0.33,28118700
995,2020-02-27,0.56,0.89,0.5,0.87,0.87,197668000
996,2020-02-28,1.86,3.4,1.5,2.45,2.45,263759400
997,2020-03-02,3.1,3.1,1.9,2.21,2.21,87270200
998,2020-03-03,2.0,2.09,1.6,1.77,1.77,55649200
999,2020-03-04,1.59,2.4,1.32,2.16,2.16,86536100
1000,2020-03-05,2.54,2.7,2.1,2.25,2.25,77791500
1001,2020-03-06,2.08,2.2,1.9,2.05,2.05,32981100
1002,2020-03-09,1.97,2.35,1.55,1.9,1.9,32159500
1003,2020-03-10,1.71,1.74,1.35,1.43,1.43,26070700
1004,2020-03-11,1.37,1.74,1.25,1.58,1.58,25681800
1005,2020-03-12,1.71,1.74,1.41,1.43,1.43,11900100
1006,2020-03-13,1.69,1.75,1.46,1.6,1.6,24471400
1007,2020-03-16,1.4,1.41,1.1,1.22,1.22,15379700
1008,2020-03-17,1.26,1.27,0.96,1.14,1.14,14349000
1009,2020-03-18,1.4,1.88,1.38,1.6,1.6,54382100
1010,2020-03-19,1.47,1.49,1.25,1.32,1.32,13935500
1011,2020-03-20,1.4,1.42,1.26,1.31,1.31,9978300
1012,2020-03-23,1.25,1.27,1.15,1.24,1.24,7927800
1013,2020-03-24,1.1,1.18,1.07,1.11,1.11,11161700
1014,2020-03-25,1.06,1.23,1.0,1.12,1.12,11562000
1015,2020-03-26,1.35,1.35,1.11,1.2,1.2,28490000
1016,2020-03-27,1.17,1.19,1.1,1.15,1.15,7920600
1017,2020-03-30,1.15,1.16,1.08,1.11,1.11,6574800
1018,2020-03-31,1.1,1.11,1.04,1.06,1.06,6262200
1019,2020-04-01,1.08,1.09,1.01,1.08,1.08,6603800
1020,2020-04-02,1.05,1.06,1.01,1.03,1.03,5794900
1021,2020-04-03,1.0,1.01,0.91,0.94,0.94,8496600
1022,2020-04-06,0.87,0.91,0.76,0.88,0.88,13494300
1023,2020-04-07,0.85,0.96,0.8,0.87,0.87,7290500
1024,2020-04-08,0.85,0.9,0.82,0.88,0.88,4139500
1025,2020-04-09,1.03,1.05,0.9,0.93,0.93,18473100
1026,2020-04-13,0.9,0.9,0.83,0.9,0.9,5221000
1027,2020-04-14,0.85,0.95,0.85,0.94,0.94,7099400
1028,2020-04-15,0.93,0.95,0.88,0.94,0.94,3749900
1029,2020-04-16,0.93,1.07,0.9,0.94,0.94,10464600
1031,2020-04-20,0.88,0.95,0.88,0.91,0.91,4610700
1032,2020-04-21,0.89,0.92,0.86,0.9,0.9,4582100
1033,2020-04-22,0.89,0.89,0.86,0.89,0.89,3462600
1034,2020-04-23,0.87,1.05,0.86,0.94,0.94,14483900
1035,2020-04-24,0.9,0.92,0.87,0.89,0.89,4881900
1036,2020-04-27,0.88,0.92,0.88,0.92,0.92,18198500
1037,2020-04-28,1.43,1.52,1.09,1.12,1.12,100738300
1038,2020-04-29,1.2,1.2,1.05,1.11,1.11,17003000
1039,2020-04-30,1.04,1.15,1.03,1.12,1.12,10055100
1040,2020-05-01,1.05,1.11,1.04,1.08,1.08,5711700
1041,2020-05-04,1.03,1.08,1.0,1.08,1.08,5410900
1042,2020-05-05,1.06,1.07,1.03,1.05,1.05,4626100
1043,2020-05-06,1.08,1.08,1.05,1.07,1.07,4574900
1044,2020-05-07,1.08,1.08,0.98,1.01,1.01,5709600
1045,2020-05-08,0.97,1.01,0.96,1.01,1.01,4569500
